host_time_s,device_time_ms,raw_value,filtered_value,triggered,trial_id,label,phase
29.424,1114827,452,505.18,0,,,
29.4302,1114833,464,501.07,0,,,
29.4359,1114839,461,497.06,0,,,
29.442,1114845,441,491.45,0,,,
29.4479,1114851,408,483.11,0,,,
29.4539,1114857,389,473.7,0,,,
29.4605,1114863,393,465.63,0,,,
29.4659,1114869,415,460.56,0,,,
29.472,1114875,375,452.01,0,,,
29.478,1114881,368,443.61,0,,,
29.484,1114887,353,434.55,0,,,
29.4899,1114893,316,422.69,0,,,
29.4973,1114899,304,410.82,0,,,
29.502,1114905,301,399.84,0,,,
29.5081,1114911,313,391.16,0,,,
29.514,1114917,290,381.04,0,,,
29.5199,1114923,335,376.44,0,,,
29.533,1114929,304,369.19,0,,,
29.5398,1114935,306,362.87,0,,,
29.5436,1114941,274,353.99,0,,,
29.5439,1114947,256,344.19,0,,,
29.5514,1114953,237,333.47,0,,,
29.5561,1114959,223,322.42,0,,,
29.562,1114965,229,313.08,0,,,
29.5681,1114971,227,304.47,0,,,
29.5739,1114977,246,298.62,0,,,
29.58,1114983,335,302.26,0,,,
29.586,1114989,335,305.54,0,,,
29.592,1114995,349,309.88,0,,,
29.598,1115001,339,312.79,0,,,
29.6039,1115007,414,322.91,0,,,
29.6103,1115013,430,333.62,0,,,
29.6159,1115019,431,343.36,0,,,
29.6219,1115025,417,350.72,0,,,
29.6313,1115031,385,354.15,0,,,
29.645,1115037,398,358.54,0,,,
29.6453,1115043,383,360.98,0,,,
29.6463,1115049,385,363.39,0,,,
29.6533,1115055,462,373.25,0,,,
29.6579,1115061,445,380.42,0,,,
29.664,1115067,412,383.58,0,,,
29.6701,1115073,390,384.22,0,,,
29.6761,1115079,395,385.3,0,,,
29.6819,1115085,390,385.77,0,,,
29.688,1115091,358,382.99,0,,,
29.6939,1115097,378,382.49,0,,,
29.7288,1115103,362,380.44,0,,,
29.7292,1115109,342,376.6,0,,,
29.7296,1115115,324,371.34,0,,,
29.7298,1115121,421,376.31,0,,,
29.7353,1115127,464,385.08,0,,,
29.7365,1115133,474,393.97,0,,,
29.737,1115139,469,401.47,0,,,
29.7422,1115145,466,407.92,0,,,
29.7479,1115151,498,416.93,0,,,
29.7541,1115157,458,421.04,0,,,
29.7599,1115163,405,419.43,0,,,
29.7661,1115169,435,420.99,0,,,
29.772,1115175,401,418.99,0,,,
29.7781,1115181,364,413.49,0,,,
29.784,1115187,405,412.64,0,,,
29.7902,1115193,437,415.08,0,,,
29.7961,1115199,401,413.67,0,,,
29.802,1115205,365,408.8,0,,,
29.808,1115211,330,400.92,0,,,
29.8142,1115217,294,390.23,0,,,
29.8201,1115223,282,379.41,0,,,
29.826,1115229,317,373.17,0,,,
29.832,1115235,335,369.35,0,,,
29.8379,1115241,295,361.92,0,,,
29.844,1115247,294,355.12,0,,,
29.85,1115253,274,347.01,0,,,
29.856,1115259,261,338.41,0,,,
29.8621,1115265,271,331.67,0,,,
29.868,1115271,285,327.0,0,,,
29.8743,1115277,327,327.0,0,,,
29.88,1115283,370,331.3,0,,,
29.886,1115289,339,332.07,0,,,
29.8919,1115295,321,330.96,0,,,
29.898,1115301,310,328.87,0,,,
29.9041,1115307,359,331.88,0,,,
29.9099,1115313,343,332.99,0,,,
29.9161,1115319,343,333.99,0,,,
29.9285,1115325,320,332.59,0,,,
29.9361,1115331,281,327.43,0,,,
29.9383,1115337,251,319.79,0,,,
29.9399,1115343,250,312.81,0,,,
29.9468,1115349,227,304.23,0,,,
29.9519,1115355,223,296.11,0,,,
29.9579,1115361,225,289.0,0,,,
29.9645,1115367,234,283.5,0,,,
29.9699,1115373,236,278.75,0,,,
29.9759,1115379,282,279.07,0,,,
29.982,1115385,257,276.87,0,,,
29.9879,1115391,274,276.58,0,,,
29.9939,1115397,253,274.22,0,,,
30.0,1115403,217,268.5,0,,,
30.006,1115409,191,260.75,0,,,
30.0119,1115415,175,252.17,0,,,
30.018,1115421,191,246.06,0,,,
30.0239,1115427,236,245.05,0,,,
30.0299,1115433,240,244.55,0,,,
30.0403,1115439,215,241.59,0,,,
30.051,1115445,213,238.73,0,,,
30.0535,1115451,195,234.36,0,,,
30.0546,1115457,166,227.52,0,,,
30.0602,1115463,185,223.27,0,,,
30.0661,1115469,236,224.54,0,,,
30.0719,1115475,253,227.39,0,,,
30.0778,1115481,240,228.65,0,,,
30.0839,1115487,299,235.69,0,,,
30.0901,1115493,318,243.92,0,,,
30.0959,1115499,282,247.73,0,,,
30.1018,1115505,256,248.55,0,,,
30.1113,1115511,240,247.7,0,,,
30.1444,1115517,254,248.33,0,,,
30.1448,1115523,249,248.39,0,,,
30.145,1115529,255,249.06,0,,,
30.1452,1115535,307,254.85,0,,,
30.1459,1115541,320,261.36,0,,,
30.1461,1115547,316,266.83,0,,,
30.1522,1115553,304,270.55,0,,,
30.1559,1115559,293,272.79,0,,,
30.1623,1115565,263,271.81,0,,,
30.168,1115571,282,272.83,0,,,
30.174,1115577,267,272.25,0,,,
30.1801,1115583,284,273.42,0,,,
30.186,1115589,287,274.78,0,,,
30.1925,1115595,311,278.4,0,,,
30.198,1115601,364,286.96,0,,,
30.2041,1115607,347,292.97,0,,,
30.2156,1115613,338,297.47,0,,,
30.2195,1115619,322,299.92,0,,,
30.2294,1115625,289,298.83,0,,,
30.23,1115631,282,297.15,0,,,
30.2361,1115637,307,298.13,0,,,
30.2399,1115643,336,301.92,0,,,
30.2461,1115649,336,305.33,0,,,
30.2522,1115655,378,312.59,0,,,
30.2579,1115661,361,317.44,0,,,
30.2644,1115667,334,319.09,0,,,
30.27,1115673,417,328.88,0,,,
30.2761,1115679,397,335.69,0,,,
30.282,1115685,441,346.22,0,,,
30.288,1115691,410,352.6,0,,,
30.2941,1115697,404,357.74,0,,,
30.3,1115703,400,361.97,0,,,
30.3064,1115709,359,361.67,0,,,
30.3119,1115715,348,360.3,0,,,
30.318,1115721,357,359.97,0,,,
30.324,1115727,379,361.88,0,,,
30.3299,1115733,415,367.19,0,,,
30.336,1115739,391,369.57,0,,,
30.3419,1115745,400,372.61,0,,,
30.3482,1115751,446,379.95,0,,,
30.3541,1115757,482,390.16,0,,,
30.3601,1115763,490,400.14,0,,,
30.3661,1115769,461,406.23,0,,,
30.372,1115775,474,413.0,0,,,
30.378,1115781,464,418.1,0,,,
30.3876,1115787,483,424.59,0,,,
30.3908,1115793,534,435.53,0,,,
30.3985,1115799,592,451.18,0,,,
30.402,1115805,583,464.36,0,,,
30.408,1115811,598,477.73,0,,,
30.4144,1115817,591,489.05,0,,,
30.4199,1115823,581,498.25,0,,,
30.4259,1115829,670,515.42,0,,,
30.432,1115835,646,528.48,0,,,
30.438,1115841,670,542.63,0,,,
30.4439,1115847,735,561.87,0,,,
30.4586,1115853,673,572.98,0,,,
30.4637,1115859,669,582.58,0,,,
30.4663,1115865,635,587.83,0,,,
30.4685,1115871,579,586.94,0,,,
30.4745,1115877,549,583.15,0,,,
30.48,1115883,585,583.33,0,,,
30.486,1115889,560,581.0,0,,,
30.4923,1115895,606,583.5,0,,,
30.4979,1115901,676,592.75,0,,,
30.5039,1115907,730,606.48,0,,,
30.51,1115913,711,616.93,0,,,
30.5162,1115919,805,635.73,0,,,
30.5219,1115925,861,658.26,0,,,
30.5318,1115931,812,673.64,0,,,
30.5463,1115937,831,689.37,0,,,
30.5476,1115943,809,701.33,0,,,
30.5492,1115949,886,719.8,0,,,
30.5521,1115955,1010,748.82,0,,,
30.5631,1115961,971,771.04,0,,,
30.5752,1115967,923,786.23,0,,,
30.5791,1115973,915,799.11,0,,,
30.5794,1115979,854,804.6,0,,,
30.582,1115985,772,801.34,0,,,
30.5885,1115991,710,792.21,0,,,
30.594,1115997,695,782.49,0,,,
30.6003,1116003,656,769.84,0,,,
30.606,1116009,621,754.95,0,,,
30.6122,1116015,610,740.46,0,,,
30.618,1116021,716,738.01,0,,,
30.6241,1116027,704,734.61,0,,,
30.6302,1116033,663,727.45,0,,,
30.636,1116039,786,733.3,0,,,
30.6421,1116045,874,747.37,0,,,
30.6479,1116051,796,752.24,0,,,
30.6613,1116057,800,757.01,0,,,
30.6738,1116063,739,755.21,0,,,
30.6742,1116069,720,751.69,0,,,
30.6745,1116075,680,744.52,0,,,
30.6818,1116081,682,738.27,0,,,
30.684,1116087,622,726.64,0,,,
30.6898,1116093,627,716.68,0,,,
30.6959,1116099,601,705.11,0,,,
30.702,1116105,573,691.9,0,,,
30.708,1116111,560,678.71,0,,,
30.714,1116117,654,676.24,0,,,
30.7198,1116123,656,674.21,0,,,
30.7261,1116129,602,666.99,0,,,
30.7396,1116135,560,656.29,0,,,
30.743,1116141,582,648.86,0,,,
30.7512,1116147,641,648.08,0,,,
30.7522,1116153,587,641.97,0,,,
